,Title,Rating,Price,Link,Company,4k,Refresh_Rate,OS_name,Value_Audio,source,alexa,screen_size
624,LumX 80 cm (32 inch) HD Ready LED Smart Android TV,4.3,12449,https://rukminim1.flixcart.com/image/312/312/ksqeky80/television/0/h/g/32ya573-lumx-original-imag687rrfjdcyac.jpeg?q=70,lumx,0.0,60.0, Android,24.0,flipkart,,
625,Micromax 81 cm (32 inch) HD Ready LED TV,4.3,23990,https://rukminim1.flixcart.com/image/312/312/television/e/n/w/micromax-32t6175mhd-original-imaeqf54ayxf4zx3.jpeg?q=70,micromax,0.0,60.0, HomeOS,20.0,flipkart,,
626,LumX 80 cm (32 inch) HD Ready LED TV,3.8,12999,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/television/c/7/w/32za522-lumx-original-imag56qgzxfdrnvk.jpeg?q=70,lumx,0.0,60.0, HomeOS,24.0,flipkart,,
627,IMPEX 108 cm (43 inch) Full HD LED TV,3.8,27039,https://rukminim1.flixcart.com/image/312/312/k0tw13k0/television/t/b/a/impex-gloria-43-original-imafkjchqrqhehsz.jpeg?q=70,impex,0.0,50.0, HomeOS,16.0,flipkart,,
628,SAMSUNG Series 7 138 cm (55 inch) Ultra HD (4K) Curved LED Smart TV,4.2,229900,https://rukminim1.flixcart.com/image/312/312/j4sronk0/television/u/p/8/samsung-65mu7500-original-imaevmghknyzjghe.jpeg?q=70,samsung,1.0,200.0, Tizen,40.0,flipkart,,
629,SAMSUNG Series 4 80 cm (32 inch) HD Ready LED TV,4.2,17999,https://rukminim1.flixcart.com/image/312/312/jialea80/television/k/8/k/samsung-32fh4003-original-imaf64esky7z9dnm.jpeg?q=70,samsung,0.0,100.0, Tizen,10.0,flipkart,,
630,SAMSUNG The Frame 2021 Series 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,4.3,129990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
631,Panasonic 81 cm (32 inch) HD Ready LED TV,4.2,28399,https://rukminim1.flixcart.com/image/312/312/television/k/v/y/panasonic-th-32c350dx-original-imaeqzqr2zydgqhw.jpeg?q=70,panasonic,0.0,100.0, Android Based,16.0,flipkart,,
632,CloudWalker 109 cm (43 inch) Ultra HD (4K) LED Smart TV,3.9,24999,https://rukminim1.flixcart.com/image/312/312/jo4n4i80/television/d/7/g/cloudwalker-cloud-tv-43su-original-imafanmjtbfvqzhh.jpeg?q=70,cloudwalker,1.0,60.0, Android Based,10.0,flipkart,,
633,CloudWalker Cloud TV 80 cm (32 inch) HD Ready LED Smart TV,4.3,11999,https://rukminim1.flixcart.com/image/312/312/jpu324w0/television/d/e/j/cloudwalker-32sh04x-original-imafbzpyrhhdtezh.jpeg?q=70,cloudwalker,0.0,60.0, Android Based,20.0,flipkart,,
634,SAMSUNG The Frame 2021 Series 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.3,63990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
635,Panasonic FX650 Series 108 cm (43 inch) Ultra HD (4K) LED Smart TV,4.4,41999,https://rukminim1.flixcart.com/image/312/312/jkwwgi80/television/z/w/h/panasonic-th-43fx650d-original-imaf85renqv3gnuz.jpeg?q=70,panasonic,1.0,100.0, Linux based,20.0,flipkart,,
636,Panasonic FX730 Series 139 cm (55 inch) Ultra HD (4K) LED Smart TV,4.2,77999,https://rukminim1.flixcart.com/image/312/312/jkwwgi80/television/3/e/d/panasonic-th-55fx730d-original-imaf85rdvhubw7qf.jpeg?q=70,panasonic,1.0,100.0, Linux based,20.0,flipkart,,
637,CloudWalker Spectra 109 cm (43 inch) Full HD LED TV,4.3,17499,https://rukminim1.flixcart.com/image/312/312/joq2qa80/television/n/j/c/cloudwalker-43af04x-original-imafb4htkhpzsrsr.jpeg?q=70,cloudwalker,0.0,100.0, Tizen,20.0,flipkart,,
638,SAMSUNG The Frame 2021 Series 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.3,93990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
639,SAMSUNG 190 cm (75 inch) Ultra HD (4K) LED Smart TV,4.2,154990,https://rukminim1.flixcart.com/image/312/312/kf2v3ww0/television/j/x/u/samsung-ua75tu8000kxxl-original-imafvm5cefg6mtgt.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
640,CloudWalker Spectra 100 cm (39 inch) Full HD LED TV,4.2,14999,https://rukminim1.flixcart.com/image/312/312/joq2qa80/television/a/a/g/cloudwalker-39af-original-imafb4htpxueh2jr.jpeg?q=70,cloudwalker,1.0,60.0, Tizen,20.0,flipkart,,
641,SAMSUNG Series 4 80 cm (32 inch) HD Ready LED TV,4.3,19599,https://rukminim1.flixcart.com/image/312/312/jialea80/television/v/n/t/samsung-32n4000-original-imaf64f2fzbqqdzv.jpeg?q=70,samsung,0.0,60.0, Tizen,20.0,flipkart,,
642,SAMSUNG The Frame 2021 Series 125 cm (50 inch) QLED Ultra HD (4K) Smart TV,4.3,77990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
643,LG Ultra HD 108 cm (43 inch) Ultra HD (4K) LED Smart TV,4.4,79990,https://rukminim1.flixcart.com/image/312/312/j7ksia80/television/w/z/t/lg-43uj752t-original-imaexscwkr6szygg.jpeg?q=70,lg,1.0,60.0, WebOS,20.0,flipkart,,
644,CloudWalker Spectra 124 cm (49 inch) Full HD LED TV,4.2,22999,https://rukminim1.flixcart.com/image/312/312/joq2qa80/television/y/8/9/cloudwalker-spectra-49af-49af-original-imafb4htf3hagyna.jpeg?q=70,cloudwalker,0.0,60.0, Android Based,20.0,flipkart,,
645,KODAK 80 cm (32 inch) HD Ready LED Smart TV,4.3,11499,https://rukminim1.flixcart.com/image/312/312/jmz7csw0/television/f/z/z/kodak-32hdxsmart-original-imaf9rvwaqffk7pa.jpeg?q=70,kodak,0.0,60.0, Android Based,20.0,flipkart,,
646,T-Series Smart Series 98 cm (40 inch) HD Ready 3D LED Smart TV,3.4,21490,https://rukminim1.flixcart.com/image/312/312/kjvrdzk0/television/b/k/a/l40hvc84utx40-t-series-original-imafzctwamycrdcs.jpeg?q=70,t-series,0.0,50.0, Android Based,16.0,flipkart,,
647,LumX 24ZA442 60 cm (24 inch) HD Ready LED TV,3.4,8290,https://rukminim1.flixcart.com/image/312/312/krce64w0/television/0/n/a/24za442-24za442-lumx-original-imag55zgzcgvzpfx.jpeg?q=70,lumx,0.0,50.0, WebOS,20.0,flipkart,,
648,LG Ultra HD 139 cm (55 inch) Ultra HD (4K) LED Smart TV,4.3,64999,https://rukminim1.flixcart.com/image/312/312/j79czgw0/television/4/h/z/lg-55uj632t-original-imaexje8feputf5v.jpeg?q=70,lg,1.0,60.0, WebOS,20.0,flipkart,,
649,SAMSUNG Series 5 108 cm (43 inch) Full HD LED Smart TV,4.3,36999,https://rukminim1.flixcart.com/image/312/312/k0bbb0w0pkrrdj/television-refurbished/w/j/w/c-ua32n4300arxxl-ua32n4300arlxl-samsung-original-imafgzn6jpncz9yg.jpeg?q=70,samsung,0.0,50.0, Tizen,40.0,flipkart,,
650,ONIDA Google Certified 107.97 cm (43 inch) Ultra HD (4K) LED Smart Android TV,4.2,33490,https://rukminim1.flixcart.com/image/312/312/k2w6xe80/television/s/g/c/onida-43uic-original-imafm59ffdsqvhgh.jpeg?q=70,onida,1.0,50.0, Android,20.0,flipkart,,
651,JVC 80 cm (32 inch) HD Ready LED Smart Android TV,4.1,16990,https://rukminim1.flixcart.com/image/312/312/kohigsw0/television/e/7/r/32-ai-smart-led-tv-lt-32n3105c-jvc-original-imag2x9gqmpq4ca7.jpeg?q=70,jvc,0.0,60.0, Android,20.0,flipkart,,
652,LG 189 cm (75 inch) Ultra HD (4K) LED Smart TV,3.0,189999,https://rukminim1.flixcart.com/image/312/312/jy3anbk0/television/n/t/j/lg-75um7600pta-original-imafgcrpqy7dqqff.jpeg?q=70,lg,0.0,60.0, WebOS,8.0,flipkart,,
653,SAMSUNG The Frame 2021 Series 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,4.3,129990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,50.0, WebOS,20.0,flipkart,,
654,Adsun 140 cm (55 inch) Ultra HD (4K) LED Smart TV,3.8,32499,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/h/c/b/50aesl1-adsun-original-imag5ecwjrm6ufsn.jpeg?q=70,adsun,1.0,120.0, Tizen,40.0,flipkart,,
655,Power Guard 60 cm (24 inch) HD Ready LED Smart Android TV,3.8,12499,https://rukminim1.flixcart.com/image/312/312/km0x5zk0/television/e/z/s/pg-24-s-pg-24-s-power-guard-original-imagfyz4gzdhd2mg.jpeg?q=70,power,1.0,60.0, Android Based,20.0,flipkart,,
656,Power Guard 60 cm (24 inch) HD Ready LED Smart Android TV,3.8,12499,https://rukminim1.flixcart.com/image/312/312/km0x5zk0/television/e/z/s/pg-24-s-pg-24-s-power-guard-original-imagfyz4gzdhd2mg.jpeg?q=70,power,0.0,60.0, Android,20.0,flipkart,,
657,Adsun 80 cm (32 inch) HD Ready LED Smart TV,3.8,11799,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/u/d/y/a-3200s-adsun-original-imag5edguuyn54fh.jpeg?q=70,adsun,0.0,60.0, Android Based,20.0,flipkart,,
658,SAMSUNG The Frame 2021 Series 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.3,93990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
659,T-Series Smart 80 cm (32 inch) HD Ready LED Smart TV,3.9,16499,https://rukminim1.flixcart.com/image/312/312/jyxaw7k0/television/m/k/5/t-series-ts3202smart-original-imafhuq9hu5p3bng.jpeg?q=70,t-series,0.0,60.0, Android Based,16.0,flipkart,,
660,Adsun 80 cm (32 inch) HD Ready LED TV,3.8,10749,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/t/b/d/a-3200n-adsun-original-imag5ecyt6ystkrv.jpeg?q=70,adsun,0.0,60.0, Android Based,20.0,flipkart,,
661,Adsun 98.9 cm (39 inch) HD Ready LED Smart TV,3.8,15799,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/h/c/b/50aesl1-adsun-original-imag5ecwjrm6ufsn.jpeg?q=70,adsun,0.0,60.0, Android Based,20.0,flipkart,,
662,SAMSUNG The Frame 2021 Series 125 cm (50 inch) QLED Ultra HD (4K) Smart TV,4.3,77990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
663,Power Guard 98 cm (40 inch) HD Ready LED Smart Android TV,4.0,22990,https://rukminim1.flixcart.com/image/312/312/ksqeky80/television/d/k/j/pg-40-svc-pg-40-svc-power-guard-original-imag68hjkynehgwu.jpeg?q=70,power,0.0,60.0, Android,20.0,flipkart,,
664,CloudWalker Cloud TV 109 cm (43 inch) Full HD LED Smart TV,4.0,21999,https://rukminim1.flixcart.com/image/312/312/television/g/x/c/cloudwalker-cloud-tv-43sf-original-imaerqtsaagzr9rc.jpeg?q=70,cloudwalker,0.0,60.0, Android Based,8.0,flipkart,,
665,JVC Ultra Luminious Series 60 cm (24 inch) HD Ready LED TV,3.8,12999,https://rukminim1.flixcart.com/image/312/312/jziqhzk0/television/h/w/5/jvc-lt-24n380co-lt-24n380co-original-imafjgq32nqthex2.jpeg?q=70,jvc,0.0,60.0, Tizen,16.0,flipkart,,
666,SAMSUNG The Frame 2021 Series 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.3,63990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
667,Lloyd Clara 138 cm (55 inch) Ultra HD (4K) LED Smart TV,3.7,51999,https://rukminim1.flixcart.com/image/312/312/jws547k0/television/b/k/b/lloyd-l55u1x0iv-original-imafhcfxcuumnaqa.jpeg?q=70,lloyd,1.0,60.0, Linux based,30.0,flipkart,,
668,POLAROID 102 cm (40 inch) Full HD LED TV,4.2,24990,https://rukminim1.flixcart.com/image/312/312/television/g/t/v/polaroid-40fhrs100-original-imaedhr7dvazhvrz.jpeg?q=70,polaroid,0.0,50.0, Android Based,10.0,flipkart,,
669,Noble Skiodo SU55 140 cm (55 inch) Ultra HD (4K) LED Smart TV,3.6,34490,https://rukminim1.flixcart.com/image/312/312/jidg9zk0/television/z/q/t/nobel-skiodo-nb55su01-original-imaf66j3aenguzfs.jpeg?q=70,noble,1.0,60.0, Android Based,20.0,flipkart,,
670,Akai 4K - UHD Series 165.1 cm (65 inch) Ultra HD (4K) LED Smart TV,4.6,72940,https://rukminim1.flixcart.com/image/312/312/k02qnww0/television/p/v/h/akai-aklt65u-ds73k-original-imafjy7ypf3fuh4s.jpeg?q=70,akai,1.0,60.0, Android Based,20.0,flipkart,,
671,Akai 139.7 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.6,55947,https://rukminim1.flixcart.com/image/312/312/kgiaykw0/television/y/6/h/akai-akai-140-cm-55-inches-4k-ultra-hd-qled-smart-led-tv-aklt55u-original-imafwq3jnrtmmc6y.jpeg?q=70,akai,1.0,60.0, Tizen,10.0,flipkart,,
672,SAMSUNG The Frame 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.6,84999,https://rukminim1.flixcart.com/image/312/312/jzlldow0/television/h/k/b/samsung-qa55ls03rakxxl-original-imafjgnsm2bgfgzu.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
673,Power Guard 80 cm (32 inch) HD Ready LED Smart Android TV,4.1,15499,https://rukminim1.flixcart.com/image/312/312/km0x5zk0/television/6/f/t/pg-32-s-pg-32-s-power-guard-original-imagfyz4fh3vzjgr.jpeg?q=70,power,0.0,60.0, Android,20.0,flipkart,,
674,Haier 80 cm (32 inch) HD Ready LED TV,4.1,13700,https://rukminim1.flixcart.com/image/312/312/katyzrk0/television/j/t/x/haier-le32d2000-original-imafsazsggcqkzy5.jpeg?q=70,haier,0.0,60.0, Android Based,16.0,flipkart,,
675,VG 108 cm (43 inch) Ultra HD (4K) LED Smart TV,4.1,24990,https://rukminim1.flixcart.com/image/312/312/k73nlow0/television/n/v/h/vg-vg43uvb1mwhz25n-original-imafpfytfzyygxdf.jpeg?q=70,vg,1.0,60.0, Android Based,10.0,flipkart,,
676,ONIDA Live Genius 107.95 cm (42.5 inch) Ultra HD (4K) LED Smart TV,4.1,29799,https://rukminim1.flixcart.com/image/312/312/jhi0l8w0/television/y/k/s/onida-43uib-original-imaf5g7guf3zbfqc.jpeg?q=70,onida,1.0,60.0, Android,16.0,flipkart,,
677,Candes 60 cm (24 inch) HD Ready LED Smart Android TV,4.1,10999,https://rukminim1.flixcart.com/image/312/312/krntoy80/television/m/x/z/f24s001-frameless-tv-candes-original-imag5egz5rddvkbh.jpeg?q=70,candes,0.0,60.0, Android,20.0,flipkart,,
678,Candes 102 cm (40 inch) Full HD LED Smart Android TV,4.1,18499,https://rukminim1.flixcart.com/image/312/312/krf91u80/television/v/2/d/p40s001-candes-original-imag57hshqtqzh5h.jpeg?q=70,candes,0.0,60.0, Android,20.0,flipkart,,
679,Power Guard 140 cm (55 inch) Ultra HD (4K) LED Smart Android TV,4.0,43999,https://rukminim1.flixcart.com/image/312/312/km0x5zk0/television/k/6/9/pg-50-4k-pg-50-4k-power-guard-original-imagfyz4zvngzhvy.jpeg?q=70,power,1.0,60.0, Android,24.0,flipkart,,
680,LG 108 cm (43 inch) Full HD LED TV,4.0,35999,https://rukminim1.flixcart.com/image/312/312/k2xmd8w0/television/s/y/k/lg-43lk5360pta-original-imafm642hzkyb6w3.jpeg?q=70,lg,0.0,50.0, Linux,20.0,flipkart,,
681,SAMSUNG 108 cm (43 inch) Full HD LED TV,3.8,29299,https://rukminim1.flixcart.com/image/312/312/jxz0brk0/television/w/v/d/samsung-ua43n5005-original-imafgabqgnpb9cab.jpeg?q=70,samsung,0.0,60.0, Tizen,20.0,flipkart,,
682,SAMSUNG The Frame 2021 Series 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,4.3,129990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
683,TCL C815 Series 164 cm (65 inch) QLED Ultra HD (4K) Smart Android TV With Integrated 2.1 Onkyo Soundba...,3.5,89999,https://rukminim1.flixcart.com/image/312/312/knni7ww0/television/y/k/b/65c815-tcl-original-imag2a9gg9xecwgd.jpeg?q=70,tcl,1.0,60.0, Android,50.0,flipkart,,
684,Power Guard 60 cm (24 inch) HD Ready LED TV,4.3,10900,https://rukminim1.flixcart.com/image/312/312/km0x5zk0/television/e/z/6/pg-24-n-pg-24-n-power-guard-original-imagfyz37enbrz9a.jpeg?q=70,power,0.0,60.0, HomeOS,20.0,flipkart,,
685,Croma 80 cm (32 inch) HD Ready LED Smart TV,4.3,19490,https://rukminim1.flixcart.com/image/312/312/kmp7ngw0/television/k/1/o/crel7364-croma-original-imagfjehtz7tcxzp.jpeg?q=70,croma,0.0,60.0, FireTv OS 6,20.0,flipkart,,
686,SAMSUNG The Frame 2021 Series 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.3,63990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
687,Croma 127 cm (50 inch) Ultra HD (4K) LED Smart TV,4.1,43990,https://rukminim1.flixcart.com/image/312/312/kl5hh8w0/television/q/o/i/crel7367-croma-original-imagyc65vgdqcaax.jpeg?q=70,croma,1.0,60.0, FireTv OS 6,40.0,flipkart,,
688,KODAK 124 cm (49 inch) Ultra HD (4K) LED Smart TV,4.1,47990,https://rukminim1.flixcart.com/image/312/312/jn3hocw0/television/b/s/g/kodak-50uhdxsmart-4k-original-imaf9uxwvznxpau3.jpeg?q=70,kodak,1.0,60.0, Android Based,20.0,flipkart,,
689,JVC 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,4.3,45000,https://rukminim1.flixcart.com/image/312/312/ktbu6q80/television/d/f/j/4k-smart-led-tv-lt-55n7105cm-jvc-original-imag6p7xbchdzbnf.jpeg?q=70,jvc,1.0,47.0, Android,8.0,flipkart,,
690,SAMSUNG The Frame 2021 Series 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.3,93990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,47.0, Tizen,40.0,flipkart,,
691,LG 108 cm (43 inch) Full HD LED Smart TV,4.3,58900,https://rukminim1.flixcart.com/image/312/312/j1cgdjk0/television/g/a/x/lg-43lh600t-original-imaesxxdmzhdbgv4.jpeg?q=70,lg,0.0,120.0, Android,20.0,flipkart,,
692,BPL 80 cm (32 inch) HD Ready LED Smart Android TV,4.3,17999,https://rukminim1.flixcart.com/image/312/312/kq9ta4w0/television/q/c/7/32h-a4300-bpl-original-imag4bwhbze6qpwg.jpeg?q=70,bpl,0.0,60.0, Android,18.0,flipkart,,
693,BPL 127 cm (50 inch) Ultra HD (4K) LED Smart TV,4.3,42490,https://rukminim1.flixcart.com/image/312/312/kqidx8w0/television/t/w/7/50u-a4310-bpl-original-imag4hk3vgvtenuh.jpeg?q=70,bpl,1.0,60.0, Tizen,8.0,flipkart,,
694,SAMSUNG The Frame 2021 Series 125 cm (50 inch) QLED Ultra HD (4K) Smart TV,4.3,77990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
695,JVC 4K SMART LED TV 109 cm (43 inch) Ultra HD (4K) LED Smart Android TV,4.1,26990,https://rukminim1.flixcart.com/image/312/312/kr3tj0w0/television/f/a/h/jvc-109-cm-43-inch-hd-ready-led-smart-android-tv-lt-43n7115c-jvc-original-imag4yxasmzazjcx.jpeg?q=70,jvc,1.0,60.0, Android,8.0,flipkart,,
696,SAMSUNG 123 cm (49 inch) Full HD LED Smart TV,4.1,92500,https://rukminim1.flixcart.com/image/312/312/television/e/y/h/samsung-49k5570-original-imaehfq34xfzadns.jpeg?q=70,samsung,0.0,100.0, Tizen,20.0,flipkart,,
697,Haier 4k Smart 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV,3.5,36356,https://rukminim1.flixcart.com/image/312/312/k0sgl8w0/television/c/y/3/haier-le50f9000uap-original-imafkggyt25nsa8t.jpeg?q=70,haier,1.0,60.0, Android,20.0,flipkart,,
698,SAMSUNG 4 80 cm (32 inch) HD Ready LED TV,3.8,25900,https://rukminim1.flixcart.com/image/312/312/jefzonk0/television/n/y/v/samsung-ua32m4010drlxl-original-imaf2rccjn5bx7tu.jpeg?q=70,samsung,0.0,50.0, Tizen,10.0,flipkart,,
699,SAMSUNG 165 cm (65 inch) Ultra HD (4K) LED Smart TV,2.8,94990,https://rukminim1.flixcart.com/image/312/312/kf2v3ww0/television/v/n/k/samsung-ua65tu8000kxxl-original-imafvm5cmgwhpk4v.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
700,SAMSUNG 165 cm (65 inch) Ultra HD (4K) LED Smart TV,4.3,115900,https://rukminim1.flixcart.com/image/312/312/kfbfr0w0/television/h/t/c/samsung-ua65tu8570uxxl-original-imafvs8ywgvtfgmn.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
701,Power Guard 80 cm (32 inch) HD Ready LED Smart Android TV,4.3,15650,https://rukminim1.flixcart.com/image/312/312/ksqeky80/television/g/g/q/pg-32-svc-pg-32-svc-power-guard-original-imag68hgubhhbxcc.jpeg?q=70,power,0.0,60.0, Android,20.0,flipkart,,
702,SAMSUNG The Frame 2021 Series 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,4.3,129990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
703,SAMSUNG 190 cm (75 inch) Ultra HD (4K) LED Smart TV,4.3,179990,https://rukminim1.flixcart.com/image/312/312/kfbfr0w0/television/p/9/d/samsung-ua75tu8200kxxl-original-imafvs8y5dtgexsz.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
704,Power Guard 140 cm (55 inch) QLED Ultra HD (4K) Smart Android TV,4.3,69990,https://rukminim1.flixcart.com/image/312/312/ksqeky80/television/y/f/1/pg55qled-pg-55-power-guard-original-imag68hgjqhvpmpw.jpeg?q=70,power,1.0,60.0, Android,24.0,flipkart,,
705,JVC 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV,4.3,55000,https://rukminim1.flixcart.com/image/312/312/ktd9mkw0/television/j/t/r/lt-65n885cm-jvc-original-imag6qfg9gtdjgtc.jpeg?q=70,jvc,1.0,57.0, Android,8.0,flipkart,,
706,SAMSUNG The Frame 2021 Series 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.3,93990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
707,VG 98 cm (39 inch) HD Ready LED TV,4.3,18990,https://rukminim1.flixcart.com/image/312/312/krme93k0/television/i/w/6/98cm-39-led-tv-98cm-39-led-tv-vg-original-imag5dbdrgcmuzja.jpeg?q=70,vg,0.0,60.0, Android,8.0,flipkart,,
708,VG 80 cm (32 inch) HD Ready LED Smart Android TV,4.3,15990,https://rukminim1.flixcart.com/image/312/312/kobspe80/television/a/t/x/80-cm-32-hd-ready-led-ai-smart-android-tv-vg32hab1slhz37n-vg-original-imag2suy8ztzebmk.jpeg?q=70,vg,0.0,60.0, Android,8.0,flipkart,,
709,Power Guard 126 cm (50 inch) QLED Ultra HD (4K) Smart Android TV,4.3,51990,https://rukminim1.flixcart.com/image/312/312/ksqeky80/television/c/i/e/pg50qled-pg-50-power-guard-original-imag68hhemxyd4gp.jpeg?q=70,power,1.0,60.0, Android,24.0,flipkart,,
710,SAMSUNG The Frame 2021 Series 125 cm (50 inch) QLED Ultra HD (4K) Smart TV,4.3,77990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
711,SAMSUNG 8 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.3,139990,https://rukminim1.flixcart.com/image/312/312/krgohow0/television/8/p/p/qa55q80aaklxl-samsung-original-imag58wzw5azqxme.jpeg?q=70,samsung,1.0,60.0, Tizen,60.0,flipkart,,
712,LG 139.7 cm (55 inch) Ultra HD (4K) LED Smart TV,4.3,61990,https://rukminim1.flixcart.com/image/312/312/ktszgy80/television/y/8/b/55up7550ptz-55up7550ptz-lg-original-imag72ktsfu8j5zy.jpeg?q=70,lg,1.0,60.0, WebOS,20.0,flipkart,,
713,SAMSUNG 9 163 cm (65 inch) Ultra HD (4K) LED Smart TV,4.3,123990,https://rukminim1.flixcart.com/image/312/312/krgohow0/television/f/s/i/ua65au9070-samsung-original-imag58we3y9aqkp6.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
714,SAMSUNG The Frame 2021 Series 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.3,63990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
715,LG UHD 190 cm (75 inch) Ultra HD (4K) LED Smart TV,3.8,159990,https://rukminim1.flixcart.com/image/312/312/kg6vfrk0/television/9/g/n/lg-75un8000ptb-75un8000ptb-original-imafwgrdgbrqbfww.jpeg?q=70,lg,1.0,50.0, WebOS,20.0,flipkart,,
716,BPL 139.7 cm (55 inch) Ultra HD (4K) LED Smart Android TV,3.8,50490,https://rukminim1.flixcart.com/image/312/312/ktrk13k0/television/r/y/w/55u-a4310-bpl-original-imag7f4bbbpf2pyg.jpeg?q=70,bpl,1.0,60.0, Android,8.0,flipkart,,
717,SAMSUNG 6 189 cm (75 inch) QLED Ultra HD (4K) Smart TV,3.8,341990,https://rukminim1.flixcart.com/image/312/312/kqse07k0/television/r/p/b/qa75q60aakxxl-samsung-original-imag4qf5nnwg9egm.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
