title,description,location,features,date,price
// Monsoon special Discount _ Call now // 42'' ultra hd resolution led,Contact no. please check listing images  call me now for best offers  New imported Panel Led Tv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-23T07:35:29+0000,"₹ 11,499"
24 inch non smart Sony panel LED TV,All size available 24 to 55 inch  HDMI port HD quality    Full screen TV       USB cable  One year warranty two months replacement with bill        7 days open Quality best     Sound amazing  Bank account transfer Credit debit card accepted       Kashish enterprise,2021-09-21T23:43:51+0000,"₹ 7,200"
I want to sell my soffa and tv trolley,Soffa and tv trolley,2021-09-21T19:26:25+0000,"₹ 3,500"
bdtyd257ud WATER PURIFIER AC WATER FILTER TV DTH    BEST WATER PURIFIE,bdtyd257ud WATER PURIFIER AC WATER FILTER TV DTH    BEST WATER PURIFIER   MOST TRUSTABLE WATER SOFTENER  SAME DAY FITTING AND INSTALLATION BEST AFFORDABLE PRICE 1 YEAR BRAND WARRANTY. FREE FIVE YEAR SERVICES  PRE FILTER IS FREE  FREE INSTALLATION AND SERVICES.  CASH ON DELIVERY IS AVAILABLE[COD]  BOOK YOUR RO TODAY CALL US BOOKINGS :),2021-09-21T19:22:52+0000,"₹ 3,399"
vrts57btya WATER PURIFIER AC WATER FILTER TV DTH    BEST WATER PURIFIE,vrts57btya WATER PURIFIER AC WATER FILTER TV DTH    BEST WATER PURIFIER   MOST TRUSTABLE WATER SOFTENER  SAME DAY FITTING AND INSTALLATION BEST AFFORDABLE PRICE 1 YEAR BRAND WARRANTY. FREE FIVE YEAR SERVICES  PRE FILTER IS FREE  FREE INSTALLATION AND SERVICES.  CASH ON DELIVERY IS AVAILABLE[COD]  BOOK YOUR RO TODAY CALL US BOOKINGS :),2021-09-21T19:22:13+0000,"₹ 2,999"
xcgu68dyn WATER PURIFIER AC DTH WATER FILTER RO TV   ONE YEAR BRAND WA,xcgu68dyn WATER PURIFIER AC DTH WATER FILTER RO TV   ONE YEAR BRAND WARRANTY  BRAND NEW MOST RELIABLE PRODUCT FOR YOU AT LOWEST PRICE  FREE PRE FILTER AND FITTINGS.   HURRY UP!!!  CASH ON DELIVERY [ cod ]  ORDER NOW :),2021-09-21T19:21:35+0000,"₹ 3,499"
eyxu68fcj WATER PURIFIER AC DTH WATER FILTER RO TV   ONE YEAR BRAND WA,eyxu68fcj WATER PURIFIER AC DTH WATER FILTER RO TV   ONE YEAR BRAND WARRANTY  BRAND NEW MOST RELIABLE PRODUCT FOR YOU AT LOWEST PRICE  FREE PRE FILTER AND FITTINGS.   HURRY UP!!!  CASH ON DELIVERY [ cod ]  ORDER NOW :),2021-09-21T19:20:45+0000,"₹ 4,399"
TVS STREAK,"Tvs Streak for Girls/ boy, Brand new condition, Awsm scooty, BUY NOW, Call dirèctly if you are interested.",2021-09-21T18:42:47+0000,"₹ 12,000"
One moth chala hai,Ek mahine chala hai,2021-09-21T15:35:11+0000,₹ 230
32 Inch smart Sony panel Led TV with warranty,One year warranty two months replacement with bill  4k supported video •  Amazing sound quality  All sizes available 24 to 55 inch  High speed internet connection  Len port.    HD quality  USB cable.       HDMI port  Flat screen  Visit and have free live demo Bank to bank transfer  Credit debit card accepted   latest price,2021-09-21T15:20:13+0000,"₹ 10,000"
42 inch Android Sony panel Led TV,One year warranty two months replacement with bill ¥¥ High speed internet connection {} High resolution video quality  Amazing sound quality \\ 4k supported video quality  All sizes available 24 to 55 inch ¶¶ USB cable.   Len port  Flat screen  HD quality  HDMI port  Visit and have free live demo  Bank to bank transfer ππ Credit debit card accepted,2021-09-21T15:12:06+0000,"₹ 12,000"
"Deal- New Seal Pack Bose Portable Home Speaker, With Bill n Wrnty",New Box Packed Bose Portable Home Speaker With Current Date Bill n Bose 1 year Warranty  Market Price-31500 My Price -22599  Please Don't Bargain .. Best Price,2021-09-21T15:09:17+0000,"₹ 22,500"
Yhamaha dbr 12 inches,Almost new only used 3 times ever for like 3 hours in total in perfect condition,2021-09-21T13:59:11+0000,"₹ 18,000"
LG TV  Best,Only Rupees 2000,2021-09-21T13:55:38+0000,"₹ 2,000"
TATA SKY!DISH TV SET TOP BOX!AIRTEL SETUP BOX!MOBILE TV!DTH!LED TV!D2H,"Wow special DTH offer for digital India customers up to 70% off Airtel digital TV New connection, Dish TV new connection price 799 only, Videocon dth new connection price 799 only, Tata sky new connection rs 1499, Also get free 10meters, cable, antenna, remote, lnb, set top box, with quick installation in all india",2021-09-21T13:55:01+0000,₹ 799
Super smooth performance // 42'' android led tv // 1 year warranty ons,All Types & Size Led Tv Availabale  Starting from 17'' to 55''  1 year warranty  Free wall stand  Home Delivery Availabale  Same Day Delivery  Cash On Delivery available  Shipping Charg EXTRA  Free demo before take payment  home delivery available,2021-09-21T13:50:45+0000,"₹ 12,499"
Best in class sound experience // 32'' android smart led tv // 4k ips,All Types & Size Led Tv Availabale  Starting from 17'' to 55''  1 year warranty  Free wall stand  Home Delivery Availabale  Same Day Delivery  Cash On Delivery available  Shipping Charg EXTRA  Free demo before take payment  home delivery available,2021-09-21T13:47:54+0000,"₹ 9,999"
32 inch android smart led tv // 4k resolution,All Types & Size Led Tv Availabale  Starting from 17'' to 55''  1 year warranty  Free wall stand  Home Delivery Availabale  Same Day Delivery  Cash On Delivery available  Shipping Charg EXTRA  Free demo before take payment  home delivery available,2021-09-21T13:45:05+0000,"₹ 9,999"
42 inch smart LED TV [Master series + Brand New],"WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-21T13:43:54+0000,"₹ 13,999"
Great picture quality HDR 4K UHD display [ 50 smart tv ] with wrnty,"WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-21T13:42:20+0000,"₹ 22,999"
Full 4k SMArt android led tv | 42inches | branded + 2021 Model,"WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-21T13:41:40+0000,"₹ 13,999"
OWEINR WATER PURIFIER WATER FILTER DTH  TV   BEST WATER PURIFIER    WA,OWEINR WATER PURIFIER WATER FILTER DTH  TV   BEST WATER PURIFIER    WATER SOFTENER BEST AFFORDABLE PRICE 1 YEAR BRAND WARRANTY. SAME DAY FITTING AND INSTALLATION FREE FIVE YEAR SERVICES  PRE FILTER IS FREE  FREE INSTALLATION AND SERVICES.  CASH ON DELIVERY IS AVELABEL [COD] BOOK YOUR RO TODAY CALL US TODAY.,2021-09-21T13:40:46+0000,"₹ 3,399"
F7QD6TQDF WATER PURIFIER WATER FILTER DTH  TV   BEST WATER PURIFIER,F7QD6TQDF WATER PURIFIER WATER FILTER DTH  TV   BEST WATER PURIFIER    WATER SOFTENER BEST AFFORDABLE PRICE 1 YEAR BRAND WARRANTY. SAME DAY FITTING AND INSTALLATION FREE FIVE YEAR SERVICES  PRE FILTER IS FREE  FREE INSTALLATION AND SERVICES.  CASH ON DELIVERY IS AVELABEL [COD] BOOK YOUR RO TODAY CALL US TODAY.C,2021-09-21T13:39:29+0000,"₹ 2,999"
32 inch 4K android Smart LEDTV brand new // Full 4k (1920*1080p),"WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-21T13:39:21+0000,"₹ 11,499"
BQIRYG879B WATER PURIFIER TV AC   WATER FILTER RO  FREE PRE FILTER AND,BQIRYG879B WATER PURIFIER TV AC   WATER FILTER RO  FREE PRE FILTER AND FITTINGS.  BRAND NEW PRODUCT FOR YOU AT LOWEST PRICE  ONE YEAR BRAND WARRANTY  CALL US NOW.  BOOK TODAY   HURRY UP!!! CASH ON DELIVERY [ cod ],2021-09-21T13:38:27+0000,"₹ 3,499"
8WYHG87 WATER PURIFIER TV AC   WATER FILTER RO  FREE PRE FILTER AND FI,8WYHG87 WATER PURIFIER TV AC   WATER FILTER RO  FREE PRE FILTER AND FITTINGS.  BRAND NEW PRODUCT FOR YOU AT LOWEST PRICE  ONE YEAR BRAND WARRANTY  CALL US NOW.  BOOK TODAY   HURRY UP!!! CASH ON DELIVERY [ cod ],2021-09-21T13:37:35+0000,"₹ 4,399"
24 Inch non smart Sony panel Led TV available all sizes,One year warranty two months replacement with bill :^) Visit and have free live demo  USB cable.         Full screen  Flat screen  HDMI port.      HD quality  All sizes available 24 to 55 inch available :-! Amazing sound quality  Good video quality B-) Bank to bank transfer Phonepe and paytm,2021-09-21T13:36:15+0000,"₹ 7,200"
APACHE 200CC 4V RR SELF,Self ok Engine ok Owner 1st Ragistration 05/06/2018 Transfer avilable Fins avilable by bank Good conditions & running conditions,2021-09-21T13:15:42+0000,"₹ 90,000"
Antique perfectly working gramophone,"Antique perfectly working gramophone, with twenty Needle and one record free",2021-09-21T13:15:15+0000,"₹ 3,500"
:42 inch : android Sony panel  :  LED TV,4k supported video          Quality best  Updated version       All sizes available 24to 55inch          USB cable  HDMI port                               Len port   One year Warranty1st two months replacement with bill         Credit debit card accepted  Bank account transfer       Visit and have free live demo   Picture  sounds good,2021-09-21T13:07:57+0000,"₹ 12,000"
32 Inch smart Sony panel LED TV,All size available 24 to 55 inch  Download Apps  One year warranty two months replacement with bill  Flat screen TV  4k  Sapported  Full screen TV  Bank account transfer Credit debit card accepted  Visit have free live demo 7 Days open  Len port Quality best Amazing price   High resolution video Kashish enterprise,2021-09-21T13:04:09+0000,"₹ 10,000"
Alexa echo dot 4th generation(2 week old),"Echo Dot is a smart speaker that can be operated by voice - even from a distance. Alexa can speak both English & Hindi, and new features are added automatically  Echo Dot (4th Gen) has a new spherical design and improved bass performance compared to Echo Dot (3rd Gen)  Hands-free music control: Stream millions of songs in your favorite language from Amazon Prime Music, Spotify, JioSaavn, Gaana, or Apple Music  Versatile usage: use Echo Dot as a standalone speaker or connect it to other speakers/headphones to enjoy audio on your favorite devices. Or simply pair your phone with Echo Dot and use it as a Bluetooth speaker  Get started with Smart home: It is simple to make your home smart and use voice to control lights. Extend this experience to other appliances like ACs, TVs, geysers using smart plugs (to be purchased separately)  Voice makes everything simple: Just ask Alexa to easily pay your bills, get news, weather, cricket scores, nursery rhymes and stories!",2021-09-21T12:56:32+0000,"₹ 3,499"
Box packed 32 inch smart LED TV { 12 months onsite warranty } Call now,Contact no. please check listing images  call me now for best offers  New imported Panel Led Tv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-21T12:45:06+0000,"₹ 10,999"
32 inch smart LED TV { 20 watt stereo speakers } buy now,Contact no. please check listing images  call me now for best offers  New imported Panel Led Tv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-21T12:44:35+0000,"₹ 10,999"
TP LINK DUAL BAND ROUTER AND D LINK WIFI EXTENDER,Selling TP Link Archer dual band router A5  Ac1200 plus D link wifi extender DAP-1325. TP Link router is just 6 months used and D link wifi extender is new.,2021-09-21T12:31:05+0000,"₹ 2,500"
Mitashi curved led,Smart led tv micro 32v32 hs in working and good condition.,2021-09-21T12:26:45+0000,"₹ 15,000"
32 inch smart Full HD led tv _ Latest 2021 model // call now brand new,"WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-21T12:24:54+0000,"₹ 11,499"
| 42 inches | smart android led tv | slim design | light weight,"WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-21T12:17:00+0000,"₹ 13,999"
TVs apache rtr 2016 Model double disk 1st owner,Seal pack engine available for sale good condition no message direct call me,2021-09-21T12:15:44+0000,"₹ 45,000"
HD quality 42 inch Android Sony panel LED TV,All size available 24 to 55 inch  Updated version Internet connection good  One year warranty two months replacement with bill  Bank account transfer Credit debit card accepted  4k Sapported Quality TV  Visit and have free live demo  HD quality USB cable HDMI port Flat screen TV Len port,2021-09-21T12:14:21+0000,"₹ 11,500"
| 42 inches | smart android led tv | slim design | light weight,"WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-21T12:14:05+0000,"₹ 13,999"
42.   inch Android Sony panel LED TV,Full screen TV  HD quality Len port                    USB cable                          HDMI port  Bank account transfer Credit debit card accepted  One year warranty two months replacement with bill  All size available 24 to 55 inch  Visit and have free live demo  Updated version Internet connection good  Picture sound quality best  Download Apps You tube  play store  holstar WhatsApp,2021-09-21T12:13:16+0000,"₹ 11,500"
40 [ inch branded smart led tv with 1 year warranty call now to get,"WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-21T12:11:36+0000,"₹ 13,999"
Android Sony panel TV. &lt; 50 inch &gt;,7 day open   4k       VGA port   All sizes available 24to 55inch      High resolution video  Sound good       USB cable                            HDMI port  Len port   One year Warranty1st two months replacement with bill            Bank account transfer      Cradit debit card accepted   Download apps      You tube  Apps store  Whatsapp  Netflix  Hotstar,2021-09-21T12:11:02+0000,"₹ 21,499"
-:-  42 inch android Sony panel TV,One year Warranty1st two months replacement with bill                        Kashish Enterprises                   Quality best  Full screen                HD quality          Len port                      USB cable                                HDMI port   All sizes available 24to 55inch        Credit debit card accepted  Bank account transfer        Visit and have free live demo   High resolution video                    Amazing sound,2021-09-21T12:05:05+0000,"₹ 11,500"
Normal 24 inch Sony panel LED TV,One year warranty two months replacement with bill  HDMI port                   USB cable HD quality  Full screen TV 7 days open  All size available 24 to 55 inch  Bank account transfer Credit debit card accepted  Visit have free live demo  Quality best,2021-09-21T12:03:57+0000,"₹ 7,200"
32smart led tv sale sale //*super fast home delivery,All Types & Size Led Tv Availabale Starting from 17'' to 55'' 1 year warranty Free wall stand Home Delivery Availabale Same Day Delivery Cash On Delivery available Shipping Charg EXTRA Free demo before take payment,2021-09-21T12:01:22+0000,"₹ 9,999"
32 inch.  Android Sony panel TV,"Updated version                   4k supported quality  Len port                                 Flat screen TV  USB cable.     HDMI port       Picture, sound good   All sizes available 24to 55inch  One year Warranty1st two months replacement with bill          Bank account transfer  Cradet debit card accepted       Visit and have free live demo   Picture, sound best",2021-09-21T11:57:56+0000,"₹ 10,000"
Full 4k smart 32 inch led tv || slim design __ buy NOW,"WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-21T11:57:19+0000,"₹ 11,499"
55 inch Android Sony panel LED TV,4K  VGA port  Len port One year warranty two months replacement with bill  Quality best Sound amazing HD quality USB cable  HDMI port All size available 24 to 55 inch  Download Apps  You tube    Netflix Facebook Prime video Amazon Other app  Bank account transfer     Credit debit card accepted  WiFi connection good Quality best Amazing price         Kashish enterprise,2021-09-21T11:53:18+0000,"₹ 30,000"
(~ 42 inch android Sony panel TV,Internet connection                                     HD quality  USB cable.                         HDMI port      4k supported quality   Picture sounds great       Len port    One year Warranty1st two months replacement with bill        Cradet debit card accepted  Bank account transfer   All sizes available 24to 55inch,2021-09-21T11:53:18+0000,"₹ 11,500"
Videocon 32&quot; Smart tv,"Videocon 32""smart tv Excellent working condition",2021-09-21T11:42:05+0000,"₹ 10,000"
42 INCHES 4K LED Tv NEW BRAND AVAILABLE,"ALL TYPES OF BRANDED REFRIGERATORS,WASHING MACHINE ,HOME THEATRE, AIR CONDITIONER AND AIR PURIFIER. BRANDS LIKE SAMSUNG, WHIRLPOOL, GODREJ, PANASONIC , HAIER , LG , VOLTAS , DAIKIN, MITSIUBISHI AND BOSCH",2021-09-21T11:40:18+0000,"₹ 9,999"
Android 42 inch sony panel LED TV,Flat screen TV Len port 4K Sapported  Visit have free live demo High resolution video   HD quality    HDMI port USB cable  One year warranty two months replacement with bill  Full screen   Updated version  Bank account transfer   Credit debit card accepted  All size available 24 to 55 inch Internet connection amazing Sound quality best  Quality best                     7 Days open             Kashish enterprise,2021-09-21T11:38:25+0000,"₹ 11,500"
43 INCHES 4K LED Tv NEW BRAND AVAILABLE 4K,"ALL TYPES OF BRANDED REFRIGERATORS,WASHING MACHINE ,HOME THEATRE, AIR CONDITIONER AND AIR PURIFIER. BRANDS LIKE SAMSUNG, WHIRLPOOL, GODREJ, PANASONIC , HAIER , LG , VOLTAS , DAIKIN, MITSIUBISHI AND BOSCH . WE ARE ONLY DEALS IN QUALITY",2021-09-21T11:32:48+0000,"₹ 9,999"
Sony WF-1000XM3 2 months old 1.5 year warranty,Bluetooth earphones TWS Sony WF-1000XM3 for sale,2021-09-21T11:31:39+0000,"₹ 12,000"
Dj speakers,Party were dj speakers,2021-09-21T11:30:49+0000,"₹ 5,000"
Super fast performance // 32'' android smart led tv // ips 4k panel,Contact no. please check listing images  call me now for best offers  New imported Panel Led aTv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-21T11:22:10+0000,"₹ 9,999"
Brand new 42'' smart 4k Led tv ( Thin Bezels} Tuesday mega sale,Contact no. please check listing images  call me now for best offers  New imported Panel Led aTv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-21T11:18:27+0000,"₹ 12,499"
Amazon alexa,New 3rd jenrstion alexa 3 month old good working,2021-09-21T11:17:54+0000,"₹ 1,800"
Ultra HD smart Android / 2021 edition  4k resolution // onsite warrant,Contact no. please check listing images  call me now for best offers  New imported Panel Led aTv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-21T11:14:59+0000,"₹ 8,499"
42 inches Ultra HD smart Android LED TV // 2021 edition  4k resolution,Contact no. please check listing images  call me now for best offers  New imported Panel Led aTv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-21T11:13:51+0000,"₹ 12,499"
42 inches Ultra HD smart Android LED TV brand new model {Tuesdayoffer},Contact no. please check listing images  call me now for best offers  New imported Panel Led aTv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-21T11:12:43+0000,"₹ 12,499"
DD free dish lagwaye only 1250 me,DD free lagwaye sirf 1250 me Or dekhe 155 chanal bina recharge ke life free news all chanal or movie ke sony wah sony pal z anmol riste ciniplax bollywood all free chanal,2021-09-21T11:11:52+0000,"₹ 1,250"
Brand new 32'' ips 4k Smart android 4K || ONSITE WARRANTY 1 YEAR,Contact no. please check listing images  call me now for best offers  New imported Panel Led aTv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-21T11:11:14+0000,"₹ 9,999"
(:)Android Sony panel TV (:) 42 inch,High resolution video                         Amazing sound   All sizes available 24to 55inch          Bank account transfer  Cradet debit card accepted        HD quality  USB cable                    HDMI port       Len port.             Flat screen TV   One year Warranty1st two months replacement with bill        Visit and have free live demo,2021-09-21T11:08:57+0000,"₹ 11,500"
40 inches Fully Smart android 4K UHD Led tv || Monday Dhamaka Offer,Contact no. please check listing images  call me now for best offers  New imported Panel Led aTv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-21T11:07:37+0000,"₹ 12,499"
32 inches Full HD LED TV [ Latest model ] New design_Monsoon best sale,Timing :- 10:00 AM To  08:00 PM  #1GB 8GB #Android vn. 9.0 # PHONE CONNECTIVITY # WIFI CONNECTIVITY #SCREEN MIRRORING #USB PORTS #IPS DISPLAY #MEMORY SLOT #HDMI PORTS #OUDIO AUX OUTPUT #TV/AV CONNECTION # 3 PIN CONNECTION #SOUND EFFECTS #PICTURE EFFECTS # COMPACT DESIGN #INTERNET ANDROID LED TV # SHARP IMAGES # PC CONNECTIVITY # USE FACEBOOK/WHATSAPP/YOUTUBE/SKYPE OR ANY OTHER APP BY PLAY STORE # ULTRA LOW POWER CONSUMPTION.. .,2021-09-21T11:04:26+0000,"₹ 9,999"
"40 inch smart UHD LED TV , box packed  Monsoon dhamaaka offer","WE ARE OFFERING LOWEST PRICE OF SMART LED TV PRICE JUST AT 11,499 Only/-  15 Outlets In Delhi NCR  Thin Bezel Frame IPS 4K A+ Grade panel Smooth User Interface Easy Screencast Over WiFi Download and Updates Apps Google Android Operating system.  24 inch LED NORMAL TV  32 inch LED NORMAL TV  32 inch LED SMART TV  40 inch SMART TV  50 inch SMART TV  55 inch SMART TV  2 HDMI  2 AV  2 USB  1 VGA  SMART TV  YOUTUBE  NETFLIX  HOTSTAR  AMAZON PRIME AND MORE  => Fully sanitised Outlets and Fully sanitised Stores  => 15 Outlets In Delhi NCR",2021-09-21T11:00:49+0000,"₹ 13,999"
4k Android LED TV brand new 2021 model // Tuesday best price,Contact no. please check listing images  call me now for best offers  New imported Panel Led aTv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-21T10:59:31+0000,"₹ 8,499"
new 32'' smart Android LED TV 2160p resolution // Tuesday best price,Contact no. please check listing images  call me now for best offers  New imported Panel Led aTv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-21T10:58:23+0000,"₹ 9,999"
32 inches Full Hd smart Android LED TV brand new // Tuesday best price,Contact no. please check listing images  call me now for best offers  New imported Panel Led aTv's  All Types Size Led Tv Available  32'' Smart android frameless Rs. 11999  43'' Smart android frameless Rs. 17999  50'' Smart android frameless Rs. 26999  1 year warranty  Home Delivery Available  Same Day Delivery  Cash On Delivery available  Shipping Charge EXTRA,2021-09-21T10:56:42+0000,"₹ 9,995"
